No.,Airlines,Tweet_Text,created,Twitter_screenname,Followers,id,location
3770,AirVistara,@OnlineObelix @airvistara Fully agree with u.,2022-04-30 17:32:26+00:00,AlokRan65274481,43,1.52E+18,India
3771,AirVistara,"RT @mansi_gambhir: Horrible experience While traveling from bangalore 2 indore in Vistara, my luggage went missing after getting down in In…",2022-04-30 17:25:12+00:00,sandeeprrao1991,4388,1.52E+18,BLR/NYC
3772,AirVistara,"RT @Arjit_Garg: After taking 100s of @airvistara flights, finally boarded the plane with super-chic 'Retro Livery', a tribute to Tata's avi…",2022-04-30 17:24:40+00:00,sandeeprrao1991,4388,1.52E+18,BLR/NYC
3773,AirVistara,"@airvistara Sent you flight info and details in a private message, this issue was happened on April 14th,not sure how you will assist now 😯",2022-04-30 17:21:01+00:00,francoD27144988,1,1.52E+18,
3774,AirVistara,"Elderly passenger traveling alone didn't get wheelchair access at @DelhiAirport. Traveling via @AmericanAir @airvistara from USA to kolkata via Delhi.
customer cares are not reachable.",2022-04-30 17:18:25+00:00,i_m_soumi_r,5,1.52E+18,"New Jersey, USA"
3775,AirVistara,@airvistara Parents suffered a lot staying in airport for two days no hotel accommodation or food coupons and later we booked another flight on our own with loss and made them to travel to USA.@VinodKannan,2022-04-30 17:11:53+00:00,francoD27144988,1,1.52E+18,
3776,AirVistara,"@airvistara we should have this problem and finally answer we got was, no flight for another 10 days , but when I checked online there are flight available in the next day, lazy customer care people and front desk team, never ready to help even for elder ",2022-04-30 17:11:31+00:00,francoD27144988,1,1.52E+18,
3777,AirVistara,"@airvistara     As this delay caused by @airvistara , they should check for alternative flight and book for them but they never be responsible,even didn’t informed the international flight, if they would have informed and and United flight waited for 20",2022-04-30 17:11:16+00:00,francoD27144988,1,1.52E+18,
3778,AirVistara,"@airvistara 
Worst flight experience with @airvistara , irresponsible.

Parents were travelling from hyd to USA , 

Flight with vistara and connecting with united, vistara flight delayed two hours initially which caused international flight miss, almost 2",2022-04-30 17:10:28+00:00,francoD27144988,1,1.52E+18,
3779,AirVistara,@airvistara I am seriously considering,2022-04-30 17:07:31+00:00,ASIACARVINGS,26,1.52E+18,"SAHARANPUR, UP, INDIA"
3780,AirVistara,I’m struggling to believe you Priyanka. The last executive I spoke to (on the 23rd of April) is still to get back to me about the conversation we had. @airvistara https://t.co/g9HYIUEJVC,2022-04-30 16:59:50+00:00,nikhilchinapa,1976069,1.52E+18,Living out of a suitcase
3781,AirVistara,@airvistara I've DM'ed you again.,2022-04-30 16:38:18+00:00,vishnuramesh71,136,1.52E+18,"New Delhi, India"
3782,AirVistara,@airvistara vi-star-above cloud https://t.co/iGgo9MCY9P,2022-04-30 16:35:49+00:00,bipinnkumar,6,1.52E+18,
3783,AirVistara,@NIKS_119 @airvistara My flight was later; boarded only at 18.15; love the livery but Alpha Tango Victor has an outdated hard product compared to the newer A320neos,2022-04-30 16:31:33+00:00,kushanmitra,18190,1.52E+18,"New Delhi, India"
3784,AirVistara,"@kushanmitra @airvistara I probably taxied past you today at BLR. I just could not take my eyes off her, the retro livery is literally an ""outstanding"" one! https://t.co/r2Uh7oSziT",2022-04-30 16:28:44+00:00,NIKS_119,38,1.52E+18,
3785,AirVistara,"@prashant1272 @TheSanjivKapoor @airvistara Many thanks, Sir! We look forward to welcoming you soon! :)",2022-04-30 16:21:05+00:00,jetairways,309733,1.52E+18,India
3786,AirVistara,@airvistara I am sorry to say your ground services are getting worse ….I am an club Vistara  platinum member and today I travelled from Bangalore to Delhi ….at the luggage belt there was nobody to see the luggage delievery status and it took more than,2022-04-30 16:14:33+00:00,JAgger_walker,7,1.52E+18,"New Delhi, India"
3787,AirVistara,@airvistara Do u have any responsibility towards ur customers?,2022-04-30 16:12:33+00:00,Heenajain206,65,1.52E+18,
3788,AirVistara,RT @Jatihans: @pafcoms @IndiGo6E @JM_Scindia @airvistara @airindiain @flyspicejet Are you listening. Now most middle class like me are fed…,2022-04-30 16:10:15+00:00,pafcoms,3242,1.52E+18,New Delhi - India
3789,AirVistara,RT @pafcoms: . @airvistara Its on you to have more odd timing and odd sector flights to give us services and comfort we deserve every time…,2022-04-30 16:10:08+00:00,pafcoms,3242,1.52E+18,New Delhi - India
3790,AirVistara,"@airvistara With my luggage i need a proper compensation for your shitty mistake.I am in indore and my luggage is somewhere,i have my regular essentials and clothes how should i manage https://t.co/AMt2jVJT8D clothes to wear.Documents in bags Need a prope",2022-04-30 16:06:04+00:00,nv_patell,23,1.52E+18,Indore
3791,AirVistara,RT @TheStartupDoctr: @airvistara what kind of dram is this? Changed my flight and opened the flight for new bookings? How Am I supposed to…,2022-04-30 16:04:42+00:00,Millerdon501Don,6607,1.52E+18,
3792,AirVistara,RT @nv_patell: @airvistara what the **** your staff says its not their mistake.. i am suppose to sit in check in baggage area to keep track…,2022-04-30 16:04:27+00:00,mansi_gambhir,28,1.52E+18,"बैंगलुरु, भारत"
3793,AirVistara,@airvistara I DMed the details to u...no response...neither to me nor to the concerned passenger,2022-04-30 15:54:39+00:00,urwithRitzy,307,1.52E+18,
3794,AirVistara,How long will you guys take to revert and get our luggage back? How irresposible is your flight management and worst staff who can't even handle customer issues. Why dont u guys shut ur fucking airlines @airvistara @BLRAirport https://t.co/nOHDuxR9RP,2022-04-30 15:53:05+00:00,mansi_gambhir,28,1.52E+18,"बैंगलुरु, भारत"
3795,AirVistara,@airvistara serves the best food always… lunch of #butterchicken #dalmakhni… too good 😋… and best dessert the caramel bar #hoppits from @Schmitten_Choco … Love flying with you always ❤️🥰😍 https://t.co/DE4e2QskSM,2022-04-30 15:51:51+00:00,himadridelhi,59,1.52E+18,New Delhi
3796,AirVistara,"@nv_patell @airvistara How the hell can bag go missing and staff cannot answer for this.. so irresponsible, we need our luggage ASAP, check camera and footages on bangalore airport. @airvistara @BLRAirport",2022-04-30 15:50:13+00:00,mansi_gambhir,28,1.52E+18,"बैंगलुरु, भारत"
3797,AirVistara,@airvistara Thanks…,2022-04-30 15:47:26+00:00,himadridelhi,59,1.52E+18,New Delhi
3798,AirVistara,"RT @nv_patell: Horrible experience While traveling from bangalore to indore in Vistara, my luggage went missing after getting down in Indor…",2022-04-30 15:46:22+00:00,nv_patell,23,1.52E+18,Indore
3799,AirVistara,@airvistara Hiding behind agent back and not able to pay customer due money indicates customer fairness policy your organization is having,2022-04-30 15:39:44+00:00,Letsgetitright7,2,1.52E+18,
3800,AirVistara,"RT @airvistara: @Letsgetitright7 Dear Customer, Sorry to have disappointed you. We wish to reiterate that the ticket status is expired and…",2022-04-30 15:38:46+00:00,Letsgetitright7,2,1.52E+18,
3801,AirVistara,@airvistara If you had been a customer centric organization you would have written to agent and copied customer to ensure there is fairness? Does organization have customer code and fairness policy ?,2022-04-30 15:38:21+00:00,Letsgetitright7,2,1.52E+18,
3802,AirVistara,"@anishbakshi @nikhilchinapa @airvistara The second row of exit seats are always reclining. The first row of exit seats, and the row preceding it do not recline.",2022-04-30 15:32:27+00:00,Anirudh_RP,62,1.52E+18,Bangalore
3803,AirVistara,"Horrible experience While traveling from bangalore 2 indore in Vistara, my luggage went missing after getting down in Indore. When I complain staff at airport they r not responding for dis. Who d hell is responsible then? need my luggage ASAP. Flight Details attached @airvistara https://t.co/HFnh3HQxh0",2022-04-30 15:19:45+00:00,mansi_gambhir,28,1.52E+18,"बैंगलुरु, भारत"
3804,AirVistara,@airvistara what the **** your staff says its not their mistake.. i am suppose to sit in check in baggage area to keep track on my luggage and pay you higher prices for this shitty services?? @BLRAirport https://t.co/4AlhXiVbHF,2022-04-30 15:17:14+00:00,nv_patell,23,1.52E+18,Indore
3805,AirVistara,"Horrible experience While traveling from bangalore to indore in Vistara, my luggage went missing after getting down in Indore. When I complain  the staff at airport they are telling me thats its not our mistake. Who the hell is responsible than?? I need my luggage @airvistara https://t.co/wFTwS5LbJq",2022-04-30 15:14:44+00:00,nv_patell,23,1.52E+18,Indore
3806,AirVistara,@airvistara I have dm'ed the details. Hope there are operational changes for one-stop flight with adequate transfer logistics for senior citizens / parents with infants .,2022-04-30 15:09:53+00:00,Rishabh81373588,9,1.52E+18,
3807,AirVistara,"Horrible experience While traveling from bangalore 2bindore in Vistara, my luggage went missing after getting down in Indore. When I complain staff at airport they r not responding for dis. Who d hell is responsible then? need my luggage ASAP. Flight Details attached @airvistara https://t.co/jGGwlPXWF4",2022-04-30 15:03:12+00:00,mansi_gambhir,28,1.52E+18,"बैंगलुरु, भारत"
3808,AirVistara,"@airvistara hi I am your frequent flier member trying to update my travel to my account, but not able to do so, I tried speaking to your helpline desk but no results.  My travel date 29th April BLR to Mumbai 2 passengers ,PNR 5WUK8T , hope to receive the ",2022-04-30 14:58:35+00:00,JituVenky,4,1.52E+18,Mumbai
3809,AirVistara,@nikhilchinapa @airvistara Sir how can a emergency exit seat be reclining. I might be wrong but I've noticed on A320 neos they're not reclining but do have extra leg room,2022-04-30 14:57:11+00:00,anishbakshi,263,1.52E+18,"Gudgaavaan, India  "
3810,AirVistara,"@airvistara DONT BUY  VISTARA AIRLINE TICKET  THIS AIRLINE EAT MY 75000Rs ,  WHEN DELHI TO PARIS FLIGHT FULL THEN THIS AIRLINE DENIE MY FAMILY BORDING  (DELHI  BOADING STAFF HEAD ALSO MARK ON TICKET PASSENGER NOT COME AND NOT SHOW)VISTARA AIRLINE DEVELOP ",2022-04-30 14:55:49+00:00,eknoor69,8,1.52E+18,portugal
3811,AirVistara,"@tweettokarishma @airvistara DONT BUY  VISTARA AIRLINE TICKET  THIS AIRLINE EAT MY 75000Rs ,  WHEN DELHI TO PARIS FLIGHT FULL THEN THIS AIRLINE DENIE MY FAMILY BORDING  (DELHI  BOADING STAFF HEAD ALSO MARK ON TICKET PASSENGER NOT COME AND NOT SHOW)VISTARA",2022-04-30 14:55:24+00:00,eknoor69,8,1.52E+18,portugal
3812,AirVistara,"After it happened the last time, I made it a point to take a screenshot of the seat I was booking. You can clearly see row 12 is a reclining row. @airvistara https://t.co/DO9eyzoG4S",2022-04-30 14:33:07+00:00,nikhilchinapa,1976069,1.52E+18,Living out of a suitcase
3813,AirVistara,"@particle_random @airvistara I am very Grateful for your Appreciation, this will really Boost me and Motivate me to provide Best Quality services every single time.Thank you Rahul.",2022-04-30 14:32:54+00:00,sahrahul43,3,1.52E+18,
3814,AirVistara,Second time in a week this is happening @airvistara. I booked a reclining seat online and your aircraft configuration is different. Why can’t you fix your seat maps???? I’m now stuck in a non reclining seat for a long flight. Ridiculous. https://t.co/hUjXYwfTlz,2022-04-30 14:30:40+00:00,nikhilchinapa,1976069,1.52E+18,Living out of a suitcase
3815,AirVistara,"@airvistara I had prebooked seat 12D on Uk 818 of 30-04 , you randomly changed seat to 27 E without informing me. I was not able to web check in due to excess baggage. Please compensate me for your negligence . @DGCAIndia",2022-04-30 14:01:02+00:00,SangamDipak,31,1.52E+18,
3816,AirVistara,@airvistara Cool flights high over the hills- guess where? https://t.co/HEtMcZg04Z,2022-04-30 13:51:18+00:00,bollina79,355,1.52E+18,Hyderabad
3817,AirVistara,@airvistara Hello @airvistara Awaits for your response . Or as usual you will respond after 5 days or you awaits for a registered letter from my side on this issue.,2022-04-30 13:41:06+00:00,prashant1272,51,1.52E+18,भारत
3818,AirVistara,@airvistara travelling from varanasi to indore services are pathetic took them ages to understand their work,2022-04-30 13:40:48+00:00,5e9ae92e714c431,2,1.52E+18,
3819,AirVistara,"@airvistara please make your app more user friendly. Once checked in, all details should appear right away, but it’s asking to fill all information all over again.",2022-04-30 13:33:54+00:00,iamladdha,229,1.52E+18,
3820,AirVistara,"Great service by Vistara Delhi international staff, particularly Rahul.. Thank you! @airvistara kudos!",2022-04-30 13:30:49+00:00,particle_random,144,1.52E+18,
3821,AirVistara,"@airvistara ur customer care ask to talk to ground staff, staff won't work. Is this the way. Shameless vistara, harrasing customers.",2022-04-30 13:28:31+00:00,Rajnees59765724,3,1.52E+18,
3822,AirVistara,"@airvistara shame on u vistara, no service so many customers r struggling. So many employees all r enjoying, vistara won't give a damm",2022-04-30 13:24:32+00:00,Rajnees59765724,3,1.52E+18,
3823,AirVistara,"@BhutaniChetan @kushanmitra @IndiGo6E @flightradar24 @airvistara It’s smart plug! It is cheeky, and it is a very good marketing ploy. See, they made you talk about that on Twitter, didn’t they?",2022-04-30 13:21:28+00:00,indianomicstv,363,1.52E+18,"Mumbai, India"
3824,AirVistara,RT @kushanmitra: One thing you like about @IndiGo6E is that they load aircraft scheduling data - so on @flightradar24 you have a good idea…,2022-04-30 13:16:16+00:00,TheGhostRider31,7186,1.52E+18,"Gurgaon, Haryana"
3825,AirVistara,@ManuM02K @airvistara Otherwise *,2022-04-30 13:11:52+00:00,Sarcasm202,2,1.52E+18,"Mumbai, India"
3826,AirVistara,"@ManuM02K @airvistara I hope you meant flying experience other, its one hell of a sarcastic statement 😅😅. Just kidding.",2022-04-30 13:10:31+00:00,Sarcasm202,2,1.52E+18,"Mumbai, India"
3827,AirVistara,"In #vistara airlines UK894. Passengers not wearing masks and crew not concerned about it.

Isn't this the industry max hit by Covid?

@airvistara @DGCAIndia",2022-04-30 12:58:21+00:00,dhaundy,120,1.52E+18,"Hyderabad, India"
3828,AirVistara,"After taking 100s of @airvistara flights, finally boarded the plane with super-chic 'Retro Livery', a tribute to Tata's aviation legacy 👏
What superb play of colours &amp; branding..
@BLR_Airport #Avgeek #Vistara https://t.co/AqBnJrIIYI",2022-04-30 12:57:40+00:00,Arjit_Garg,638,1.52E+18,"Noida, India"
3829,AirVistara,@AseemHanspal @airvistara Thank you so much Aseem sir🙏🏻,2022-04-30 12:53:26+00:00,dishakv2001,0,1.52E+18,
3830,AirVistara,"Hi @airvistara @SingaporeAir
Can you identify this insect's species? Found this in your flight UK894 ! 

Hope it not spreading any viruses!

@MoTCAmv  @PMOIndia @MoHFW_INDIA https://t.co/EONUGHRCfT",2022-04-30 12:48:38+00:00,hbsuranna,63,1.52E+18,bangalore
3831,AirVistara,Retrojet operating @airvistara 802 today 🤟🏽 https://t.co/IGnPovyeH1,2022-04-30 12:40:23+00:00,kushanmitra,18190,1.52E+18,"New Delhi, India"
3832,AirVistara,"@kushanmitra @IndiGo6E @flightradar24 @airvistara But don't you find it funny that when they close doors they announce time and mention ""Indigo Standard time"" or is it normal?",2022-04-30 12:39:44+00:00,BhutaniChetan,3036,1.52E+18,"Gurgaon, India"
3833,AirVistara,RT @leo_smith2311: @airvistara 5 card and online transactions decline for extra bag and bill raised in my wife’s name after paying cash wit…,2022-04-30 12:32:54+00:00,leo_smith2311,17,1.52E+18,India
3834,AirVistara,"@airvistara Aashish, where's the jet se bhi fast update?",2022-04-30 12:29:12+00:00,vishnuramesh71,136,1.52E+18,"New Delhi, India"
